ImageNumber,ObjectNumber,FileName_GFP,Children_GFP_foci_Count
30,66,20240708-A19841_C06_s4_w2.TIF,21
30,67,20240708-A19841_C06_s4_w2.TIF,18
30,68,20240708-A19841_C06_s4_w2.TIF,17
30,69,20240708-A19841_C06_s4_w2.TIF,77
30,70,20240708-A19841_C06_s4_w2.TIF,62
30,71,20240708-A19841_C06_s4_w2.TIF,70
30,72,20240708-A19841_C06_s4_w2.TIF,62
30,73,20240708-A19841_C06_s4_w2.TIF,63
30,74,20240708-A19841_C06_s4_w2.TIF,21
30,75,20240708-A19841_C06_s4_w2.TIF,47
30,76,20240708-A19841_C06_s4_w2.TIF,19
30,77,20240708-A19841_C06_s4_w2.TIF,62
30,78,20240708-A19841_C06_s4_w2.TIF,6
30,79,20240708-A19841_C06_s4_w2.TIF,21
30,80,20240708-A19841_C06_s4_w2.TIF,7
30,81,20240708-A19841_C06_s4_w2.TIF,45
30,82,20240708-A19841_C06_s4_w2.TIF,38
30,83,20240708-A19841_C06_s4_w2.TIF,27
30,84,20240708-A19841_C06_s4_w2.TIF,11
30,85,20240708-A19841_C06_s4_w2.TIF,16
30,86,20240708-A19841_C06_s4_w2.TIF,30
30,87,20240708-A19841_C06_s4_w2.TIF,9
30,88,20240708-A19841_C06_s4_w2.TIF,39
30,89,20240708-A19841_C06_s4_w2.TIF,0
30,90,20240708-A19841_C06_s4_w2.TIF,26
30,91,20240708-A19841_C06_s4_w2.TIF,34
30,92,20240708-A19841_C06_s4_w2.TIF,39
30,93,20240708-A19841_C06_s4_w2.TIF,33
30,94,20240708-A19841_C06_s4_w2.TIF,46
30,95,20240708-A19841_C06_s4_w2.TIF,48
30,96,20240708-A19841_C06_s4_w2.TIF,0
30,97,20240708-A19841_C06_s4_w2.TIF,2
30,98,20240708-A19841_C06_s4_w2.TIF,67
30,99,20240708-A19841_C06_s4_w2.TIF,17
30,100,20240708-A19841_C06_s4_w2.TIF,0
30,101,20240708-A19841_C06_s4_w2.TIF,0
30,102,20240708-A19841_C06_s4_w2.TIF,22
30,103,20240708-A19841_C06_s4_w2.TIF,27
30,104,20240708-A19841_C06_s4_w2.TIF,0
31,1,20240708-A19841_C07_s4_w2.TIF,21
31,2,20240708-A19841_C07_s4_w2.TIF,43
31,3,20240708-A19841_C07_s4_w2.TIF,13
31,4,20240708-A19841_C07_s4_w2.TIF,42
31,5,20240708-A19841_C07_s4_w2.TIF,77
31,6,20240708-A19841_C07_s4_w2.TIF,10
31,7,20240708-A19841_C07_s4_w2.TIF,0
31,8,20240708-A19841_C07_s4_w2.TIF,57
31,9,20240708-A19841_C07_s4_w2.TIF,0
31,10,20240708-A19841_C07_s4_w2.TIF,27
31,11,20240708-A19841_C07_s4_w2.TIF,0
31,12,20240708-A19841_C07_s4_w2.TIF,27
31,13,20240708-A19841_C07_s4_w2.TIF,0
31,14,20240708-A19841_C07_s4_w2.TIF,31
31,15,20240708-A19841_C07_s4_w2.TIF,0
31,16,20240708-A19841_C07_s4_w2.TIF,32
31,17,20240708-A19841_C07_s4_w2.TIF,0
31,18,20240708-A19841_C07_s4_w2.TIF,1
31,19,20240708-A19841_C07_s4_w2.TIF,0
31,20,20240708-A19841_C07_s4_w2.TIF,20
31,21,20240708-A19841_C07_s4_w2.TIF,30
31,22,20240708-A19841_C07_s4_w2.TIF,21
31,23,20240708-A19841_C07_s4_w2.TIF,28
31,24,20240708-A19841_C07_s4_w2.TIF,31
31,25,20240708-A19841_C07_s4_w2.TIF,59
31,26,20240708-A19841_C07_s4_w2.TIF,40
31,27,20240708-A19841_C07_s4_w2.TIF,94
31,28,20240708-A19841_C07_s4_w2.TIF,0
31,29,20240708-A19841_C07_s4_w2.TIF,1
31,30,20240708-A19841_C07_s4_w2.TIF,41
31,31,20240708-A19841_C07_s4_w2.TIF,16
31,32,20240708-A19841_C07_s4_w2.TIF,30
31,33,20240708-A19841_C07_s4_w2.TIF,19
31,34,20240708-A19841_C07_s4_w2.TIF,3
31,35,20240708-A19841_C07_s4_w2.TIF,0
31,36,20240708-A19841_C07_s4_w2.TIF,50
31,37,20240708-A19841_C07_s4_w2.TIF,39
31,38,20240708-A19841_C07_s4_w2.TIF,34
31,39,20240708-A19841_C07_s4_w2.TIF,0
31,40,20240708-A19841_C07_s4_w2.TIF,28
31,41,20240708-A19841_C07_s4_w2.TIF,0
31,42,20240708-A19841_C07_s4_w2.TIF,2
31,43,20240708-A19841_C07_s4_w2.TIF,47
31,44,20240708-A19841_C07_s4_w2.TIF,0
31,45,20240708-A19841_C07_s4_w2.TIF,68
31,46,20240708-A19841_C07_s4_w2.TIF,0
31,47,20240708-A19841_C07_s4_w2.TIF,40
31,48,20240708-A19841_C07_s4_w2.TIF,15
31,49,20240708-A19841_C07_s4_w2.TIF,67
31,50,20240708-A19841_C07_s4_w2.TIF,0
31,51,20240708-A19841_C07_s4_w2.TIF,42
31,52,20240708-A19841_C07_s4_w2.TIF,17
31,53,20240708-A19841_C07_s4_w2.TIF,34
31,54,20240708-A19841_C07_s4_w2.TIF,9
31,55,20240708-A19841_C07_s4_w2.TIF,28
31,56,20240708-A19841_C07_s4_w2.TIF,0
31,57,20240708-A19841_C07_s4_w2.TIF,19
31,58,20240708-A19841_C07_s4_w2.TIF,12
31,59,20240708-A19841_C07_s4_w2.TIF,4
31,60,20240708-A19841_C07_s4_w2.TIF,17
31,61,20240708-A19841_C07_s4_w2.TIF,26
31,62,20240708-A19841_C07_s4_w2.TIF,28
31,63,20240708-A19841_C07_s4_w2.TIF,8
31,64,20240708-A19841_C07_s4_w2.TIF,5
31,65,20240708-A19841_C07_s4_w2.TIF,64
31,66,20240708-A19841_C07_s4_w2.TIF,21
31,67,20240708-A19841_C07_s4_w2.TIF,2
31,68,20240708-A19841_C07_s4_w2.TIF,4
31,69,20240708-A19841_C07_s4_w2.TIF,21
31,70,20240708-A19841_C07_s4_w2.TIF,22
31,71,20240708-A19841_C07_s4_w2.TIF,0
31,72,20240708-A19841_C07_s4_w2.TIF,0
31,73,20240708-A19841_C07_s4_w2.TIF,19
31,74,20240708-A19841_C07_s4_w2.TIF,3
31,75,20240708-A19841_C07_s4_w2.TIF,23
31,76,20240708-A19841_C07_s4_w2.TIF,0
31,77,20240708-A19841_C07_s4_w2.TIF,0
31,78,20240708-A19841_C07_s4_w2.TIF,31
31,79,20240708-A19841_C07_s4_w2.TIF,16
31,80,20240708-A19841_C07_s4_w2.TIF,0
31,81,20240708-A19841_C07_s4_w2.TIF,0
31,82,20240708-A19841_C07_s4_w2.TIF,0
31,83,20240708-A19841_C07_s4_w2.TIF,31
31,84,20240708-A19841_C07_s4_w2.TIF,2
31,85,20240708-A19841_C07_s4_w2.TIF,48
31,86,20240708-A19841_C07_s4_w2.TIF,72
31,87,20240708-A19841_C07_s4_w2.TIF,0
31,88,20240708-A19841_C07_s4_w2.TIF,0
31,89,20240708-A19841_C07_s4_w2.TIF,9
31,90,20240708-A19841_C07_s4_w2.TIF,0
31,91,20240708-A19841_C07_s4_w2.TIF,0
31,92,20240708-A19841_C07_s4_w2.TIF,31
31,93,20240708-A19841_C07_s4_w2.TIF,41
31,94,20240708-A19841_C07_s4_w2.TIF,42
31,95,20240708-A19841_C07_s4_w2.TIF,79
31,96,20240708-A19841_C07_s4_w2.TIF,31
31,97,20240708-A19841_C07_s4_w2.TIF,60
31,98,20240708-A19841_C07_s4_w2.TIF,4
31,99,20240708-A19841_C07_s4_w2.TIF,0
31,100,20240708-A19841_C07_s4_w2.TIF,0
31,101,20240708-A19841_C07_s4_w2.TIF,9
31,102,20240708-A19841_C07_s4_w2.TIF,62
31,103,20240708-A19841_C07_s4_w2.TIF,12
31,104,20240708-A19841_C07_s4_w2.TIF,44
31,105,20240708-A19841_C07_s4_w2.TIF,1
31,106,20240708-A19841_C07_s4_w2.TIF,74
31,107,20240708-A19841_C07_s4_w2.TIF,7
31,108,20240708-A19841_C07_s4_w2.TIF,8
31,109,20240708-A19841_C07_s4_w2.TIF,30
31,110,20240708-A19841_C07_s4_w2.TIF,37
31,111,20240708-A19841_C07_s4_w2.TIF,0
31,112,20240708-A19841_C07_s4_w2.TIF,0
31,113,20240708-A19841_C07_s4_w2.TIF,55
31,114,20240708-A19841_C07_s4_w2.TIF,48
31,115,20240708-A19841_C07_s4_w2.TIF,8
31,116,20240708-A19841_C07_s4_w2.TIF,2
31,117,20240708-A19841_C07_s4_w2.TIF,5
31,118,20240708-A19841_C07_s4_w2.TIF,68
31,119,20240708-A19841_C07_s4_w2.TIF,0
31,120,20240708-A19841_C07_s4_w2.TIF,28
31,121,20240708-A19841_C07_s4_w2.TIF,66
31,122,20240708-A19841_C07_s4_w2.TIF,16
31,123,20240708-A19841_C07_s4_w2.TIF,0
31,124,20240708-A19841_C07_s4_w2.TIF,0
31,125,20240708-A19841_C07_s4_w2.TIF,12
31,126,20240708-A19841_C07_s4_w2.TIF,1
31,127,20240708-A19841_C07_s4_w2.TIF,36
31,128,20240708-A19841_C07_s4_w2.TIF,22
32,1,20240708-A19841_C08_s4_w2.TIF,9
32,2,20240708-A19841_C08_s4_w2.TIF,88
32,3,20240708-A19841_C08_s4_w2.TIF,47
32,4,20240708-A19841_C08_s4_w2.TIF,31
32,5,20240708-A19841_C08_s4_w2.TIF,24
32,6,20240708-A19841_C08_s4_w2.TIF,32
32,7,20240708-A19841_C08_s4_w2.TIF,6
32,8,20240708-A19841_C08_s4_w2.TIF,7
32,9,20240708-A19841_C08_s4_w2.TIF,1
32,10,20240708-A19841_C08_s4_w2.TIF,60
32,11,20240708-A19841_C08_s4_w2.TIF,28
32,12,20240708-A19841_C08_s4_w2.TIF,39
32,13,20240708-A19841_C08_s4_w2.TIF,1
32,14,20240708-A19841_C08_s4_w2.TIF,6
32,15,20240708-A19841_C08_s4_w2.TIF,55
32,16,20240708-A19841_C08_s4_w2.TIF,0
32,17,20240708-A19841_C08_s4_w2.TIF,0
32,18,20240708-A19841_C08_s4_w2.TIF,33
32,19,20240708-A19841_C08_s4_w2.TIF,57
32,20,20240708-A19841_C08_s4_w2.TIF,0
32,21,20240708-A19841_C08_s4_w2.TIF,21
32,22,20240708-A19841_C08_s4_w2.TIF,12
32,23,20240708-A19841_C08_s4_w2.TIF,19
32,24,20240708-A19841_C08_s4_w2.TIF,54
32,25,20240708-A19841_C08_s4_w2.TIF,13
32,26,20240708-A19841_C08_s4_w2.TIF,16
32,27,20240708-A19841_C08_s4_w2.TIF,1
32,28,20240708-A19841_C08_s4_w2.TIF,0
32,29,20240708-A19841_C08_s4_w2.TIF,84
32,30,20240708-A19841_C08_s4_w2.TIF,17
32,31,20240708-A19841_C08_s4_w2.TIF,70
32,32,20240708-A19841_C08_s4_w2.TIF,19
32,33,20240708-A19841_C08_s4_w2.TIF,58
32,34,20240708-A19841_C08_s4_w2.TIF,0
32,35,20240708-A19841_C08_s4_w2.TIF,47
32,36,20240708-A19841_C08_s4_w2.TIF,51
32,37,20240708-A19841_C08_s4_w2.TIF,46
32,38,20240708-A19841_C08_s4_w2.TIF,114
32,39,20240708-A19841_C08_s4_w2.TIF,75
32,40,20240708-A19841_C08_s4_w2.TIF,50
32,41,20240708-A19841_C08_s4_w2.TIF,0
32,42,20240708-A19841_C08_s4_w2.TIF,28
32,43,20240708-A19841_C08_s4_w2.TIF,76
32,44,20240708-A19841_C08_s4_w2.TIF,86
32,45,20240708-A19841_C08_s4_w2.TIF,6
32,46,20240708-A19841_C08_s4_w2.TIF,22
32,47,20240708-A19841_C08_s4_w2.TIF,12
32,48,20240708-A19841_C08_s4_w2.TIF,0
32,49,20240708-A19841_C08_s4_w2.TIF,79
32,50,20240708-A19841_C08_s4_w2.TIF,0
32,51,20240708-A19841_C08_s4_w2.TIF,0
32,52,20240708-A19841_C08_s4_w2.TIF,8
32,53,20240708-A19841_C08_s4_w2.TIF,0
32,54,20240708-A19841_C08_s4_w2.TIF,17
32,55,20240708-A19841_C08_s4_w2.TIF,72
32,56,20240708-A19841_C08_s4_w2.TIF,72
32,57,20240708-A19841_C08_s4_w2.TIF,0
32,58,20240708-A19841_C08_s4_w2.TIF,57
32,59,20240708-A19841_C08_s4_w2.TIF,0
32,60,20240708-A19841_C08_s4_w2.TIF,59
32,61,20240708-A19841_C08_s4_w2.TIF,54
32,62,20240708-A19841_C08_s4_w2.TIF,83
32,63,20240708-A19841_C08_s4_w2.TIF,41
32,64,20240708-A19841_C08_s4_w2.TIF,0
32,65,20240708-A19841_C08_s4_w2.TIF,22
32,66,20240708-A19841_C08_s4_w2.TIF,0
32,67,20240708-A19841_C08_s4_w2.TIF,59
32,68,20240708-A19841_C08_s4_w2.TIF,22
32,69,20240708-A19841_C08_s4_w2.TIF,0
32,70,20240708-A19841_C08_s4_w2.TIF,49
32,71,20240708-A19841_C08_s4_w2.TIF,0
32,72,20240708-A19841_C08_s4_w2.TIF,28
32,73,20240708-A19841_C08_s4_w2.TIF,30
32,74,20240708-A19841_C08_s4_w2.TIF,0
32,75,20240708-A19841_C08_s4_w2.TIF,94
32,76,20240708-A19841_C08_s4_w2.TIF,9
32,77,20240708-A19841_C08_s4_w2.TIF,78
32,78,20240708-A19841_C08_s4_w2.TIF,19
32,79,20240708-A19841_C08_s4_w2.TIF,0
32,80,20240708-A19841_C08_s4_w2.TIF,33
32,81,20240708-A19841_C08_s4_w2.TIF,31
32,82,20240708-A19841_C08_s4_w2.TIF,58
32,83,20240708-A19841_C08_s4_w2.TIF,37
32,84,20240708-A19841_C08_s4_w2.TIF,0
32,85,20240708-A19841_C08_s4_w2.TIF,1
32,86,20240708-A19841_C08_s4_w2.TIF,11
32,87,20240708-A19841_C08_s4_w2.TIF,25
32,88,20240708-A19841_C08_s4_w2.TIF,70
32,89,20240708-A19841_C08_s4_w2.TIF,15
32,90,20240708-A19841_C08_s4_w2.TIF,0
32,91,20240708-A19841_C08_s4_w2.TIF,43
32,92,20240708-A19841_C08_s4_w2.TIF,50
32,93,20240708-A19841_C08_s4_w2.TIF,5
32,94,20240708-A19841_C08_s4_w2.TIF,14
32,95,20240708-A19841_C08_s4_w2.TIF,0
33,1,20240708-A19841_C09_s4_w2.TIF,34
33,2,20240708-A19841_C09_s4_w2.TIF,0
33,3,20240708-A19841_C09_s4_w2.TIF,34
33,4,20240708-A19841_C09_s4_w2.TIF,43
33,5,20240708-A19841_C09_s4_w2.TIF,38
33,6,20240708-A19841_C09_s4_w2.TIF,4
33,7,20240708-A19841_C09_s4_w2.TIF,1
33,8,20240708-A19841_C09_s4_w2.TIF,2
33,9,20240708-A19841_C09_s4_w2.TIF,0
33,10,20240708-A19841_C09_s4_w2.TIF,50
33,11,20240708-A19841_C09_s4_w2.TIF,1
33,12,20240708-A19841_C09_s4_w2.TIF,1
33,13,20240708-A19841_C09_s4_w2.TIF,19
33,14,20240708-A19841_C09_s4_w2.TIF,5
33,15,20240708-A19841_C09_s4_w2.TIF,2
33,16,20240708-A19841_C09_s4_w2.TIF,0
33,17,20240708-A19841_C09_s4_w2.TIF,6
33,18,20240708-A19841_C09_s4_w2.TIF,74
33,19,20240708-A19841_C09_s4_w2.TIF,33
33,20,20240708-A19841_C09_s4_w2.TIF,36
33,21,20240708-A19841_C09_s4_w2.TIF,20
33,22,20240708-A19841_C09_s4_w2.TIF,0
33,23,20240708-A19841_C09_s4_w2.TIF,35
33,24,20240708-A19841_C09_s4_w2.TIF,39
33,25,20240708-A19841_C09_s4_w2.TIF,38
33,26,20240708-A19841_C09_s4_w2.TIF,0
33,27,20240708-A19841_C09_s4_w2.TIF,25
33,28,20240708-A19841_C09_s4_w2.TIF,44
33,29,20240708-A19841_C09_s4_w2.TIF,71
33,30,20240708-A19841_C09_s4_w2.TIF,32
33,31,20240708-A19841_C09_s4_w2.TIF,18
33,32,20240708-A19841_C09_s4_w2.TIF,1
33,33,20240708-A19841_C09_s4_w2.TIF,20
33,34,20240708-A19841_C09_s4_w2.TIF,15
33,35,20240708-A19841_C09_s4_w2.TIF,32
33,36,20240708-A19841_C09_s4_w2.TIF,112
33,37,20240708-A19841_C09_s4_w2.TIF,21
33,38,20240708-A19841_C09_s4_w2.TIF,16
33,39,20240708-A19841_C09_s4_w2.TIF,65
33,40,20240708-A19841_C09_s4_w2.TIF,58
33,41,20240708-A19841_C09_s4_w2.TIF,29
33,42,20240708-A19841_C09_s4_w2.TIF,0
33,43,20240708-A19841_C09_s4_w2.TIF,0
33,44,20240708-A19841_C09_s4_w2.TIF,30
33,45,20240708-A19841_C09_s4_w2.TIF,81
33,46,20240708-A19841_C09_s4_w2.TIF,36
33,47,20240708-A19841_C09_s4_w2.TIF,24
33,48,20240708-A19841_C09_s4_w2.TIF,98
33,49,20240708-A19841_C09_s4_w2.TIF,0
33,50,20240708-A19841_C09_s4_w2.TIF,70
33,51,20240708-A19841_C09_s4_w2.TIF,6
33,52,20240708-A19841_C09_s4_w2.TIF,54
33,53,20240708-A19841_C09_s4_w2.TIF,1
33,54,20240708-A19841_C09_s4_w2.TIF,4
33,55,20240708-A19841_C09_s4_w2.TIF,59
33,56,20240708-A19841_C09_s4_w2.TIF,54
33,57,20240708-A19841_C09_s4_w2.TIF,14
33,58,20240708-A19841_C09_s4_w2.TIF,50
33,59,20240708-A19841_C09_s4_w2.TIF,21
33,60,20240708-A19841_C09_s4_w2.TIF,0
33,61,20240708-A19841_C09_s4_w2.TIF,45
33,62,20240708-A19841_C09_s4_w2.TIF,66
33,63,20240708-A19841_C09_s4_w2.TIF,30
33,64,20240708-A19841_C09_s4_w2.TIF,20
33,65,20240708-A19841_C09_s4_w2.TIF,0
33,66,20240708-A19841_C09_s4_w2.TIF,0
33,67,20240708-A19841_C09_s4_w2.TIF,0
33,68,20240708-A19841_C09_s4_w2.TIF,0
33,69,20240708-A19841_C09_s4_w2.TIF,35
33,70,20240708-A19841_C09_s4_w2.TIF,52
33,71,20240708-A19841_C09_s4_w2.TIF,25
33,72,20240708-A19841_C09_s4_w2.TIF,27
33,73,20240708-A19841_C09_s4_w2.TIF,40
33,74,20240708-A19841_C09_s4_w2.TIF,1
33,75,20240708-A19841_C09_s4_w2.TIF,54
33,76,20240708-A19841_C09_s4_w2.TIF,8
33,77,20240708-A19841_C09_s4_w2.TIF,7
33,78,20240708-A19841_C09_s4_w2.TIF,0
33,79,20240708-A19841_C09_s4_w2.TIF,0
33,80,20240708-A19841_C09_s4_w2.TIF,29
33,81,20240708-A19841_C09_s4_w2.TIF,21
33,82,20240708-A19841_C09_s4_w2.TIF,0
33,83,20240708-A19841_C09_s4_w2.TIF,4
33,84,20240708-A19841_C09_s4_w2.TIF,18
33,85,20240708-A19841_C09_s4_w2.TIF,3
33,86,20240708-A19841_C09_s4_w2.TIF,2
33,87,20240708-A19841_C09_s4_w2.TIF,34
33,88,20240708-A19841_C09_s4_w2.TIF,6
33,89,20240708-A19841_C09_s4_w2.TIF,4
33,90,20240708-A19841_C09_s4_w2.TIF,56
33,91,20240708-A19841_C09_s4_w2.TIF,2
33,92,20240708-A19841_C09_s4_w2.TIF,1
33,93,20240708-A19841_C09_s4_w2.TIF,60
33,94,20240708-A19841_C09_s4_w2.TIF,9
33,95,20240708-A19841_C09_s4_w2.TIF,30
33,96,20240708-A19841_C09_s4_w2.TIF,7
33,97,20240708-A19841_C09_s4_w2.TIF,4
33,98,20240708-A19841_C09_s4_w2.TIF,0
33,99,20240708-A19841_C09_s4_w2.TIF,12
33,100,20240708-A19841_C09_s4_w2.TIF,8
33,101,20240708-A19841_C09_s4_w2.TIF,0
33,102,20240708-A19841_C09_s4_w2.TIF,23
33,103,20240708-A19841_C09_s4_w2.TIF,50
33,104,20240708-A19841_C09_s4_w2.TIF,27
33,105,20240708-A19841_C09_s4_w2.TIF,0
34,1,20240708-A19841_C10_s4_w2.TIF,8
34,2,20240708-A19841_C10_s4_w2.TIF,19
34,3,20240708-A19841_C10_s4_w2.TIF,4
34,4,20240708-A19841_C10_s4_w2.TIF,0
34,5,20240708-A19841_C10_s4_w2.TIF,20
34,6,20240708-A19841_C10_s4_w2.TIF,19
34,7,20240708-A19841_C10_s4_w2.TIF,9
34,8,20240708-A19841_C10_s4_w2.TIF,12
34,9,20240708-A19841_C10_s4_w2.TIF,7
34,10,20240708-A19841_C10_s4_w2.TIF,37
34,11,20240708-A19841_C10_s4_w2.TIF,4
34,12,20240708-A19841_C10_s4_w2.TIF,0
34,13,20240708-A19841_C10_s4_w2.TIF,1
34,14,20240708-A19841_C10_s4_w2.TIF,28
34,15,20240708-A19841_C10_s4_w2.TIF,1
34,16,20240708-A19841_C10_s4_w2.TIF,37
34,17,20240708-A19841_C10_s4_w2.TIF,7
34,18,20240708-A19841_C10_s4_w2.TIF,0
34,19,20240708-A19841_C10_s4_w2.TIF,9
34,20,20240708-A19841_C10_s4_w2.TIF,12
34,21,20240708-A19841_C10_s4_w2.TIF,5
34,22,20240708-A19841_C10_s4_w2.TIF,31
34,23,20240708-A19841_C10_s4_w2.TIF,11
34,24,20240708-A19841_C10_s4_w2.TIF,0
34,25,20240708-A19841_C10_s4_w2.TIF,3
34,26,20240708-A19841_C10_s4_w2.TIF,11
34,27,20240708-A19841_C10_s4_w2.TIF,0
34,28,20240708-A19841_C10_s4_w2.TIF,21
34,29,20240708-A19841_C10_s4_w2.TIF,0
34,30,20240708-A19841_C10_s4_w2.TIF,23
34,31,20240708-A19841_C10_s4_w2.TIF,0
34,32,20240708-A19841_C10_s4_w2.TIF,12
34,33,20240708-A19841_C10_s4_w2.TIF,0
34,34,20240708-A19841_C10_s4_w2.TIF,2
34,35,20240708-A19841_C10_s4_w2.TIF,3
34,36,20240708-A19841_C10_s4_w2.TIF,38
34,37,20240708-A19841_C10_s4_w2.TIF,0
34,38,20240708-A19841_C10_s4_w2.TIF,0
34,39,20240708-A19841_C10_s4_w2.TIF,3
34,40,20240708-A19841_C10_s4_w2.TIF,4
34,41,20240708-A19841_C10_s4_w2.TIF,10
34,42,20240708-A19841_C10_s4_w2.TIF,12
34,43,20240708-A19841_C10_s4_w2.TIF,2
34,44,20240708-A19841_C10_s4_w2.TIF,0
34,45,20240708-A19841_C10_s4_w2.TIF,0
34,46,20240708-A19841_C10_s4_w2.TIF,0
34,47,20240708-A19841_C10_s4_w2.TIF,8
34,48,20240708-A19841_C10_s4_w2.TIF,0
34,49,20240708-A19841_C10_s4_w2.TIF,2
34,50,20240708-A19841_C10_s4_w2.TIF,0
34,51,20240708-A19841_C10_s4_w2.TIF,16
34,52,20240708-A19841_C10_s4_w2.TIF,15
34,53,20240708-A19841_C10_s4_w2.TIF,22
34,54,20240708-A19841_C10_s4_w2.TIF,2
34,55,20240708-A19841_C10_s4_w2.TIF,22
34,56,20240708-A19841_C10_s4_w2.TIF,7
34,57,20240708-A19841_C10_s4_w2.TIF,4
34,58,20240708-A19841_C10_s4_w2.TIF,1
34,59,20240708-A19841_C10_s4_w2.TIF,23
34,60,20240708-A19841_C10_s4_w2.TIF,8
34,61,20240708-A19841_C10_s4_w2.TIF,2
34,62,20240708-A19841_C10_s4_w2.TIF,19
34,63,20240708-A19841_C10_s4_w2.TIF,12
34,64,20240708-A19841_C10_s4_w2.TIF,27
34,65,20240708-A19841_C10_s4_w2.TIF,10
34,66,20240708-A19841_C10_s4_w2.TIF,0
34,67,20240708-A19841_C10_s4_w2.TIF,16
34,68,20240708-A19841_C10_s4_w2.TIF,0
34,69,20240708-A19841_C10_s4_w2.TIF,8
34,70,20240708-A19841_C10_s4_w2.TIF,35
34,71,20240708-A19841_C10_s4_w2.TIF,11
34,72,20240708-A19841_C10_s4_w2.TIF,12
34,73,20240708-A19841_C10_s4_w2.TIF,18
34,74,20240708-A19841_C10_s4_w2.TIF,22
34,75,20240708-A19841_C10_s4_w2.TIF,0
34,76,20240708-A19841_C10_s4_w2.TIF,20
34,77,20240708-A19841_C10_s4_w2.TIF,0
34,78,20240708-A19841_C10_s4_w2.TIF,10
34,79,20240708-A19841_C10_s4_w2.TIF,16
34,80,20240708-A19841_C10_s4_w2.TIF,23
34,81,20240708-A19841_C10_s4_w2.TIF,11
34,82,20240708-A19841_C10_s4_w2.TIF,0
34,83,20240708-A19841_C10_s4_w2.TIF,0
34,84,20240708-A19841_C10_s4_w2.TIF,9
34,85,20240708-A19841_C10_s4_w2.TIF,1
34,86,20240708-A19841_C10_s4_w2.TIF,0
34,87,20240708-A19841_C10_s4_w2.TIF,13
34,88,20240708-A19841_C10_s4_w2.TIF,0
34,89,20240708-A19841_C10_s4_w2.TIF,18
34,90,20240708-A19841_C10_s4_w2.TIF,1
34,91,20240708-A19841_C10_s4_w2.TIF,0
35,1,20240708-A19841_C11_s4_w2.TIF,8
35,2,20240708-A19841_C11_s4_w2.TIF,5
35,3,20240708-A19841_C11_s4_w2.TIF,5
35,4,20240708-A19841_C11_s4_w2.TIF,5
35,5,20240708-A19841_C11_s4_w2.TIF,3
35,6,20240708-A19841_C11_s4_w2.TIF,36
35,7,20240708-A19841_C11_s4_w2.TIF,8
35,8,20240708-A19841_C11_s4_w2.TIF,0
35,9,20240708-A19841_C11_s4_w2.TIF,27
35,10,20240708-A19841_C11_s4_w2.TIF,14
35,11,20240708-A19841_C11_s4_w2.TIF,2
35,12,20240708-A19841_C11_s4_w2.TIF,0
35,13,20240708-A19841_C11_s4_w2.TIF,7
35,14,20240708-A19841_C11_s4_w2.TIF,28
35,15,20240708-A19841_C11_s4_w2.TIF,0
35,16,20240708-A19841_C11_s4_w2.TIF,6
35,17,20240708-A19841_C11_s4_w2.TIF,4
35,18,20240708-A19841_C11_s4_w2.TIF,18
35,19,20240708-A19841_C11_s4_w2.TIF,0
35,20,20240708-A19841_C11_s4_w2.TIF,4
35,21,20240708-A19841_C11_s4_w2.TIF,20
35,22,20240708-A19841_C11_s4_w2.TIF,5
35,23,20240708-A19841_C11_s4_w2.TIF,2
35,24,20240708-A19841_C11_s4_w2.TIF,0
35,25,20240708-A19841_C11_s4_w2.TIF,16
35,26,20240708-A19841_C11_s4_w2.TIF,0
35,27,20240708-A19841_C11_s4_w2.TIF,1
35,28,20240708-A19841_C11_s4_w2.TIF,15
35,29,20240708-A19841_C11_s4_w2.TIF,4
35,30,20240708-A19841_C11_s4_w2.TIF,0
35,31,20240708-A19841_C11_s4_w2.TIF,2
35,32,20240708-A19841_C11_s4_w2.TIF,5
35,33,20240708-A19841_C11_s4_w2.TIF,4
35,34,20240708-A19841_C11_s4_w2.TIF,0
35,35,20240708-A19841_C11_s4_w2.TIF,6
35,36,20240708-A19841_C11_s4_w2.TIF,4
35,37,20240708-A19841_C11_s4_w2.TIF,19
35,38,20240708-A19841_C11_s4_w2.TIF,6
35,39,20240708-A19841_C11_s4_w2.TIF,8
35,40,20240708-A19841_C11_s4_w2.TIF,19
35,41,20240708-A19841_C11_s4_w2.TIF,6
35,42,20240708-A19841_C11_s4_w2.TIF,9
35,43,20240708-A19841_C11_s4_w2.TIF,0
35,44,20240708-A19841_C11_s4_w2.TIF,0
35,45,20240708-A19841_C11_s4_w2.TIF,8
35,46,20240708-A19841_C11_s4_w2.TIF,8
35,47,20240708-A19841_C11_s4_w2.TIF,13
35,48,20240708-A19841_C11_s4_w2.TIF,10
35,49,20240708-A19841_C11_s4_w2.TIF,2
35,50,20240708-A19841_C11_s4_w2.TIF,14
35,51,20240708-A19841_C11_s4_w2.TIF,43
35,52,20240708-A19841_C11_s4_w2.TIF,20
35,53,20240708-A19841_C11_s4_w2.TIF,0
35,54,20240708-A19841_C11_s4_w2.TIF,3
35,55,20240708-A19841_C11_s4_w2.TIF,0
35,56,20240708-A19841_C11_s4_w2.TIF,5
35,57,20240708-A19841_C11_s4_w2.TIF,1
35,58,20240708-A19841_C11_s4_w2.TIF,0
35,59,20240708-A19841_C11_s4_w2.TIF,3
